listing_id,time_stamp
6974884,1478564820
6974886,1478278582
6974888,1478256924
6974890,1478253216
6974893,1478578552
6974894,1478640094
6974897,1478518338
6974899,1478260376
6974908,1478605036
6974909,1478560730
6974910,1478528944
6974912,1478538330
6974915,1478626176
6974916,1478515844
6974917,1478581738
6974918,1478270172
6974920,1478275582
6974926,1478517136
6974927,1478603370
6974928,1478545476
6974930,1478593334
6974931,1478575532
6974934,1478623804
6974937,1478280728
6974939,1478544506
6974942,1478589552
6974947,1478597826
6974948,1478262322
6974949,1478519964
6974954,1478585024
6974958,1478264340
6974965,1478549802
6974969,1478636256
6974973,1478516822
6974974,1478522410
6974976,1478517922
6974979,1478263626
6974980,1478620614
6974988,1478555138
6974989,1478559426
6974991,1478582532
6974994,1478255858
6975001,1478261862
6975003,1478591378
6975005,1478604654
6975010,1478559218
6975014,1478270314
6975015,1478527026
6975018,1478533542
6975028,1478590336
6975030,1478590316
6975034,1478518672
6975045,1478546842
6975046,1478527104
6975049,1479779204
6975058,1478638128
6975059,1478636612
6975060,1478585680
6975062,1478594936
6975063,1478527352
6975069,1478266618
6975079,1478528256
6975091,1478567440
6975092,1479779220
6975099,1479779192
6975110,1478640040
6975117,1478582112
6975123,1478619704
6975129,1478544092
6975130,1478586596
6975131,1478628998
6975135,1478573112
6975136,1478639558
6975150,1478590684
6975154,1478270774
6975155,1478269812
6975157,1478550312
6975164,1478586082
6975167,1479779206
6975168,1479779208
6975173,1479779214
6975174,1478574294
6975176,1478573010
6975178,1478576962
6975180,1478300462
6975190,1478617030
6975192,1478530092
6975194,1478617024
6975201,1478281188
6975202,1478522116
6975204,1479779204
6975205,1478557746
6975206,1478571936
6975207,1478635588
6975210,1479779196
6975214,1478587186
6975215,1478276446
6975217,1478630712
6975219,1479779204
6975221,1478272934
6975223,1478603118
6975224,1479779206
6975225,1478276706
6975226,1478563634
6975228,1478591134
6975229,1478537270
6975233,1478520274
6975235,1478558708
6975236,1478619912
6975237,1478526418
6975238,1478587540
6975244,1479779212
6975248,1478525220
6975250,1479779198
6975252,1478524484
6975254,1478518020
6975259,1478568120
6975263,1479779220
6975271,1478530498
6975278,1478572720
6975279,1478562432
6975283,1478592668
6975288,1478579312
6975296,1478627014
6975303,1478595876
6975309,1478626992
6975311,1478267284
6975315,1478523708
6975317,1478596224
6975322,1478586614
6975325,1479779210
6975329,1479779212
6975331,1478539032
6975334,1479779196
6975337,1479779210
6975338,1479779210
6975343,1479779216
6975344,1478632206
6975345,1478259432
6975347,1478253884
6975351,1478270180
6975352,1478468150
6975354,1478571436
6975357,1478545302
6975360,1478631552
6975361,1478258336
6975362,1479779212
6975364,1478531518
6975366,1478568980
6975368,1478621588
6975373,1478607268
6975374,1478623244
6975375,1478530250
6975376,1478629556
6975379,1478636128
6975382,1478554260
6975384,1478619436
6975387,1478558408
6975391,1478539242
6975395,1478570012
6975397,1478265116
6975400,1478561552
6975407,1478621646
6975410,1478633970
6975411,1478586074
6975417,1478518504
6975420,1478515326
6975421,1478259694
6975431,1478545510
6975432,1478252098
6975433,1478541802
6975434,1478606010
6975444,1478523838
6975446,1478571104
6975450,1478575062
6975456,1478567112
6975458,1478605530
6975460,1478526610
6975464,1478268864
6975469,1478624104
6975470,1478568988
6975479,1478523374
6975480,1478540574
6975482,1478600028
6975485,1478630798
6975487,1478539724
6975488,1478637740
6975490,1478539866
6975491,1478562910
6975493,1478516438
6975494,1478591756
6975496,1478618046
6975498,1478266352
6975500,1478576400
6975502,1478627444
6975503,1478574358
6975506,1478599778
6975509,1478559052
6975513,1478601518
6975519,1478559890
6975520,1478570650
6975521,1478533952
6975524,1478532800
6975526,1478523752
6975527,1478587170
6975529,1478572186
6975532,1478577814
6975533,1478638952
6975534,1478568016
6975535,1478562642
6975536,1478523442
6975540,1478556178
6975546,1478537810
6975547,1478553038
6975548,1478274046
6975549,1478566608
6975554,1478257754
6975555,1478631990
6975556,1478259870
6975558,1478621922
6975562,1478566136
6975563,1478264162
6975569,1478622908
6975570,1478277462
6975572,1478516400
6975575,1478620788
6975576,1478636252
6975586,1478546554
6975589,1478561060
6975590,1478520244
6975592,1478279142
6975595,1478556654
6975596,1478259330
6975597,1478589690
6975599,1478530546
6975606,1478606508
6975607,1478556216
6975609,1478632558
6975610,1478578676
6975611,1478619112
6975612,1478493676
6975614,1478280524
6975616,1478638618
6975618,1478486398
6975621,1478257998
6975622,1478546540
6975626,1478574886
6975633,1478264300
6975635,1478532294
6975636,1478615786
6975639,1478547676
6975640,1478564720
6975641,1478516396
6975642,1478252158
6975644,1478622988
6975645,1478545050
6975649,1478607804
6975650,1478532558
6975653,1478565280
6975659,1478581884
6975660,1478562508
6975661,1478526922
6975665,1478588178
6975670,1478589796
6975673,1478264274
6975674,1478280936
6975677,1478582890
6975678,1478577800
6975681,1478264450
6975684,1478574636
6975687,1478264316
6975690,1478570386
6975691,1478524428
6975692,1478263566
6975695,1478552804
6975699,1478531548
6975701,1478598636
6975702,1478531914
6975703,1478258874
6975705,1478623156
6975708,1478636928
6975709,1478640146
6975715,1478554786
6975716,1478618956
6975718,1478535036
6975720,1478543436
6975722,1478626300
6975723,1478624904
6975724,1478604120
6975726,1478525560
6975727,1478272124
6975729,1478275084
6975731,1478625072
6975733,1478580980
6975736,1478599338
6975737,1478632842
6975740,1478639580
6975741,1478530470
6975745,1478591684
6975746,1478635134
6975753,1478257920
6975755,1478391598
6975758,1478260434
6975761,1478578322
6975762,1478558976
6975763,1478586736
6975766,1478627422
6975767,1478541736
6975772,1478635292
6975777,1478274876
6975778,1478584060
6975779,1478586006
6975780,1478572308
6975782,1478269836
6975786,1478616742
6975790,1478620186
6975792,1478600874
6975793,1478584322
6975794,1478634302
6975797,1478563596
6975798,1478538270
6975804,1478259186
6975806,1478589380
6975807,1478595928
6975810,1478547168
6975812,1478533154
6975813,1478576806
6975816,1478534940
6975817,1478534676
6975818,1479779194
6975823,1478543076
6975825,1478258970
6975827,1478515620
6975831,1478264860
6975836,1478634072
6975840,1478589758
6975852,1478635726
6975858,1478597868
6975861,1479779220
6975863,1478607474
6975864,1478280806
6975867,1478541910
6975869,1478608828
6975876,1478586078
6975883,1478522568
6975887,1478257746
6975891,1478558430
6975895,1478564286
6975906,1478548102
6975910,1478615100
6975911,1478560652
6975913,1478575164
6975915,1478631818
6975916,1478260514
6975917,1478528498
6975918,1478554542
6975920,1478599142
6975931,1478582540
6975934,1478638756
6975938,1478581286
6975941,1478538914
6975943,1478586928
6975946,1478596434
6975947,1478543116
6975948,1478587026
6975951,1478264840
6975952,1479779202
6975953,1478514700
6975957,1478265030
6975959,1478543602
6975960,1478560512
6975962,1478594538
6975965,1478553522
6975971,1478279712
6975972,1478589144
6975973,1478581716
6975977,1478595426
6975978,1478598416
6975985,1478546970
6975987,1478524906
6975991,1478515942
6975992,1478530174
6975994,1478581322
6975997,1478637608
6975999,1478552802
6976003,1478540864
6976006,1478530020
6976007,1478576162
6976009,1478543638
6976015,1478591356
6976017,1478626868
6976019,1478600598
6976020,1478254236
6976022,1478265842
6976024,1478582962
6976030,1478628350
6976031,1478548942
6976032,1478570004
6976038,1478519816
6976040,1478625584
6976041,1478635264
6976042,1478272698
6976048,1479779194
6976051,1478578798
6976054,1478264728
6976055,1478528826
6976056,1478575716
6976064,1478258722
6976067,1478628670
6976074,1478274388
6976075,1478542908
6976079,1478550694
6976090,1478628400
6976092,1478544748
6976100,1478590470
6976107,1478600384
6976108,1478265980
6976113,1478517090
6976114,1478626332
6976116,1478267736
6976118,1478599878
6976119,1478637728
6976123,1478545190
6976124,1478568560
6976126,1478254950
6976132,1478522942
6976135,1478567438
6976137,1478627290
6976138,1478622396
6976144,1478267898
6976148,1478253736
6976151,1478281108
6976152,1478535444
6976154,1479779200
6976156,1478638642
6976158,1478479116
6976160,1478633504
6976161,1478273430
6976162,1478514806
6976165,1478618888
6976166,1478268656
6976167,1478256746
6976173,1478591422
6976174,1478624980
6976176,1478577740
6976177,1478523974
6976178,1478588940
6976184,1478261866
6976187,1478585804
6976189,1478518836
6976192,1478545386
6976197,1478583662
6976201,1478517688
6976207,1478564250
6976210,1478583116
6976216,1478523128
6976218,1478605052
6976219,1478531170
6976220,1478275578
6976222,1478530882
6976225,1478277472
6976230,1478575194
6976231,1478519572
6976232,1478578624
6976233,1478585516
6976239,1478620516
6976240,1478558110
6976241,1478271190
6976242,1478586794
6976245,1478547580
6976246,1478637342
6976247,1478607114
6976256,1478271086
6976257,1478606092
6976259,1478594258
6976260,1478595140
6976264,1478267380
6976265,1478276514
6976268,1478519086
6976269,1478626050
6976270,1478573982
6976272,1478265178
6976285,1478591300
6976287,1478619462
6976288,1478559266
6976295,1478596774
6976296,1478638440
6976298,1478609044
6976300,1478514436
6976301,1478526250
6976302,1478594684
6976304,1478559296
6976307,1478598808
6976308,1478605606
6976310,1478538028
6976312,1478541622
6976315,1478590330
6976316,1478558798
6976317,1478589150
6976320,1478637344
6976322,1478257812
6976328,1478559688
6976330,1478564180
6976331,1478585672
6976332,1478633236
6976339,1478616336
6976341,1478538426
6976344,1478541604
6976345,1478579710
6976346,1478251984
6976347,1478279694
6976351,1478603486
6976353,1478549536
6976358,1478264430
6976366,1478576642
6976367,1478547378
6976371,1478554010
6976377,1478627432
6976383,1478570036
6976385,1478578738
6976390,1478558018
6976404,1478607960
6976405,1478623952
6976406,1478380674
6976407,1478599092
6976411,1478629912
6976412,1478547678
6976413,1478631936
6976416,1478587308
6976418,1478573000
6976419,1478570304
6976421,1478256474
6976423,1478257598
6976424,1478270280
6976426,1478268796
6976427,1478562136
6976428,1478615608
6976429,1478538502
6976432,1478273284
6976436,1478633578
6976437,1478258312
6976441,1478541918
6976444,1478564164
6976445,1478259198
6976446,1478588102
6976447,1478272932
6976448,1478541478
6976452,1478257808
6976453,1478279092
6976457,1478602582
6976459,1478553934
6976462,1478548484
6976473,1478616222
6976477,1478605730
6976479,1478267728
6976488,1478588666
6976489,1478626562
6976490,1478621170
6976491,1478639502
6976492,1478545762
6976497,1478569896
6976499,1478597846
6976500,1478263604
6976507,1478636926
6976510,1478520446
6976521,1478275196
6976523,1478263116
6976524,1478563054
6976525,1478519644
6976528,1478584644
6976530,1478517338
6976536,1478627144
6976539,1478623662
6976543,1478607714
6976548,1478254128
6976549,1478605054
6976551,1478631490
6976552,1478575098
6976553,1478573766
6976555,1478568298
6976570,1478604760
6976571,1478530440
6976572,1478529628
6976573,1478535070
6976578,1478273328
6976581,1478550878
6976584,1478545032
6976585,1478638430
6976586,1478591516
6976592,1478562898
6976594,1478262816
6976598,1478265472
6976599,1478280146
6976602,1478592080
6976605,1478622980
6976608,1478619172
6976609,1478544442
6976611,1478605194
6976614,1478527950
6976623,1478275718
6976624,1478598228
6976625,1478252948
6976634,1478280132
6976640,1478587674
6976645,1478588600
6976646,1478632790
6976648,1478621982
6976655,1478591732
6976656,1478576536
6976658,1478574148
6976659,1478577126
6976664,1478615958
6976666,1478260134
6976668,1478589252
6976674,1478607442
6976679,1478777468
6976685,1478622698
6976686,1478568230
6976687,1478556916
6976688,1478554686
6976692,1478406186
6976694,1478557786
6976695,1478604668
6976697,1479131464
6976701,1478549198
6976704,1478531950
6976705,1478266926
6976709,1478622400
6976715,1478601826
6976718,1478263012
6976720,1478593988
6976723,1478634398
6976730,1478265792
6976734,1478629908
6976735,1478600158
6976738,1478272804
6976739,1478638412
6976740,1478775496
6976742,1478568636
6976765,1478580364
6976774,1478559160
6976776,1478600458
6976782,1478253188
6976786,1478262480
6976788,1478564070
6976790,1478269314
6976795,1478525062
6976796,1478616440
6976798,1478597098
6976799,1478526762
6976801,1478586924
6976803,1478587722
6976804,1478630704
6976808,1479779214
6976814,1479779212
6976815,1479779214
6976816,1479779210
6976818,1478545742
6976824,1478558074
6976826,1479779210
6976827,1478572458
6976828,1479779208
6976834,1478551750
6976837,1478566682
6976842,1478529182
6976849,1478637330
6976856,1478585400
6976858,1478576366
6976860,1479779212
6976861,1478594238
6976872,1478266030
6976873,1478566806
6976877,1478619108
6976878,1478514792
6976888,1478520536
6976892,1478260138
6976902,1479779212
6976908,1478550316
6976912,1478622634
6976913,1478535940
6976914,1478257326
6976926,1479779202
6976930,1478637400
6976932,1479779218
6976933,1479779194
6976934,1479779214
6976950,1478582224
6976959,1478633658
6976967,1478278612
6976971,1479779206
6976977,1478551220
6976978,1478550904
6976984,1478521718
6976985,1478583352
6976988,1478263230
6976990,1478255652
6976995,1478257696
6977001,1479779200
6977003,1478627394
6977008,1479779206
6977012,1478546524
6977018,1478617558
6977020,1478560842
6977025,1478638202
6977028,1478568662
6977031,1479779198
6977032,1479779202
6977034,1478632820
6977035,1479779192
6977046,1478604530
6977049,1478280922
6977050,1478632768
6977052,1478578870
6977053,1478518658
6977060,1478277660
6977064,1478258200
6977070,1478555294
6977074,1478545488
6977083,1478637624
6977084,1478537852
6977085,1478565232
6977089,1478629940
6977090,1478262560
6977096,1478255764
6977111,1478633660
6977115,1478570672
6977122,1478570098
6977126,1478579670
6977128,1478596690
6977131,1478595062
6977136,1478554568
6977137,1478574432
6977140,1479779200
6977144,1478566442
6977152,1478637984
6977157,1478267714
6977162,1478267930
6977163,1478624648
6977166,1478537464
6977169,1479779194
6977171,1478268848
6977178,1478570778
6977180,1478565704
6977181,1479779220
6977187,1479779220
6977196,1478571828
6977204,1478528174
6977216,1478578104
6977218,1479779190
6977224,1478570858
6977232,1478600630
6977235,1478627106
6977244,1478555178
6977249,1478636712
6977252,1478581626
6977259,1478634026
6977264,1478619088
6977265,1478531962
6977267,1479779206
6977274,1478548286
6977281,1478266200
6977282,1479779212
6977287,1479779198
6977290,1478594876
6977294,1478586732
6977296,1478539680
6977300,1478597956
6977302,1479779212
6977303,1478262940
6977304,1478269376
6977310,1478601762
6977313,1478632484
6977315,1478565870
6977319,1478584846
6977323,1479779218
6977333,1478274930
6977334,1478549502
6977335,1479779196
6977339,1478559982
6977346,1479779206
6977359,1478575416
6977360,1478629768
6977362,1479779206
6977364,1478254730
6977371,1478551646
6977373,1479779216
6977378,1478555802
6977379,1478575204
6977389,1478546978
6977396,1479779208
6977408,1479779196
6977414,1479779196
6977425,1479779198
6977426,1479779218
6977427,1479779212
6977428,1479779198
6977430,1478538334
6977432,1478608076
6977433,1479779194
6977436,1478269084
6977437,1479779200
6977441,1478588544
6977445,1479779220
6977447,1478561872
6977451,1479779210
6977452,1479779200
6977455,1479779192
6977456,1478256004
6977463,1478281772
6977464,1479779200
6977470,1478254954
6977472,1478493698
6977475,1478616096
6977483,1479779202
6977484,1479779192
6977485,1479779196
6977487,1479779206
6977490,1479779206
6977498,1479779192
6977502,1479779214
6977504,1479779218
6977505,1479779212
6977506,1478277114
6977509,1479779194
6977510,1479779220
6977514,1479779198
6977521,1478589726
6977526,1479779216
6977527,1478561610
6977531,1479779212
6977534,1479779214
6977537,1479779206
6977538,1478600200
6977540,1479779204
6977543,1479779220
6977544,1479779210
6977552,1479779210
6977553,1479779200
6977555,1478518430
6977558,1479779196
6977563,1479779220
6977577,1479779208
6977580,1479779214
6977589,1478617400
6977590,1479779208
6977592,1479779194
6977598,1479779204
6977599,1479779216
6977600,1479779210
6977601,1479779220
6977605,1479779202
6977607,1479779192
6977609,1478569270
6977616,1479779202
6977622,1479779200
6977625,1479779218
6977626,1479779204
6977627,1479779202
6977631,1479779220
6977632,1479779208
6977636,1479779206
6977637,1478519780
6977639,1478526282
6977658,1479779204
6977669,1479779216
6977674,1478525696
6977676,1478262108
6977679,1478258166
6977681,1479779208
6977682,1478622250
6977687,1479779202
6977688,1479779216
6977694,1479779196
6977696,1479779212
6977700,1479779212
6977704,1478593378
6977706,1478585870
6977707,1478608970
6977710,1478569238
6977715,1478600486
6977716,1478600794
6977717,1478565206
6977718,1478588154
6977719,1478278138
6977726,1478605352
6977727,1478553806
6977728,1478532100
6977729,1478595336
6977731,1478524238
6977732,1478560430
6977733,1478618646
6977734,1478262026
6977736,1478535858
6977742,1478524916
6977743,1478279046
6977744,1478561142
6977750,1478562104
6977756,1478588992
6977759,1478622732
6977760,1478600436
6977765,1478563260
6977766,1478591344
6977772,1478525876
6977773,1478555828
6977774,1478259876
6977778,1479779222
6977787,1478580046
6977796,1478604628
6977799,1478584266
6977800,1478570704
6977809,1478533022
6977810,1478579624
6977812,1478515028
6977814,1478574450
6977819,1478571212
6977820,1478632934
6977821,1478555686
6977837,1478574942
6977838,1478580492
6977840,1478599422
6977843,1478599614
6977848,1478617480
6977854,1478565106
6977855,1478565268
6977859,1478552974
6977875,1478602818
6977876,1478520552
6977882,1478570804
6977883,1478564764
6977895,1478560428
6977898,1478623132
6977902,1478582664
6977905,1478258120
6977906,1478605930
6977909,1478517066
6977910,1478275126
6977911,1478522254
6977914,1478449966
6977921,1478633118
6977923,1478540738
6977925,1478616818
6977927,1478515110
6977928,1478272490
6977929,1478557124
6977935,1478620024
6977937,1478387974
6977939,1478599558
6977942,1478536294
6977944,1478569464
6977947,1478269804
6977952,1478281944
6977954,1478603898
6977957,1478270854
6977958,1478549826
6977959,1478600798
6977963,1478528252
6977967,1478574074
6977970,1478559452
6977972,1478254430
6977973,1478533654
6977976,1478606820
6977978,1478279504
6977981,1478578208
6977984,1478544826
6977991,1478616826
6977993,1478585932
6977997,1478543368
6978001,1478542592
6978002,1478256132
6978010,1478607718
6978012,1478617946
6978014,1478254848
6978015,1478615684
6978023,1478270168
6978025,1478519874
6978026,1478529298
6978028,1478515416
6978035,1478579162
6978038,1478592112
6978040,1478263042
6978054,1478254300
6978056,1478623296
6978058,1478598956
6978063,1478264912
6978066,1478587176
6978069,1478616260
6978071,1478551632
6978082,1478281292
6978087,1478534702
6978093,1478559102
6978103,1478556934
6978105,1478541816
6978106,1478563128
6978110,1478544068
6978113,1478522912
6978118,1478264946
6978120,1478608888
6978125,1478561340
6978129,1478636732
6978134,1478272278
6978135,1478578052
6978137,1478525348
6978147,1478265134
6978150,1478583192
6978151,1478570062
6978157,1478525096
6978163,1478569264
6978164,1478547710
6978165,1478615724
6978172,1478629884
6978176,1478558026
6978177,1478601976
6978188,1478627864
6978192,1478262584
6978194,1478325980
6978198,1478549932
6978203,1478541044
6978207,1478579660
6978211,1478257650
6978213,1478281500
6978214,1478260264
6978215,1478547514
6978225,1478517780
6978227,1478633602
6978230,1478637164
6978240,1478598902
6978242,1478556820
6978249,1478542016
6978253,1478577110
6978254,1478637450
6978256,1478263486
6978258,1478264488
6978260,1478633176
6978262,1478565386
6978264,1478548188
6978272,1478529802
6978274,1478567972
6978279,1478606944
6978281,1478598992
6978287,1478567638
6978293,1478270454
6978298,1478631884
6978299,1478578958
6978302,1478554208
6978304,1478255090
6978312,1478528120
6978316,1478277128
6978321,1478270610
6978322,1478276614
6978330,1478307748
6978331,1478258920
6978332,1478573694
6978337,1478257068
6978338,1478631584
6978343,1478277576
6978345,1478599024
6978346,1478282256
6978349,1478262136
6978350,1478265570
6978351,1478553546
6978352,1478575558
6978354,1478538498
6978355,1478635344
6978356,1478615332
6978360,1478535196
6978361,1478630200
6978364,1478546206
6978366,1478576128
6978368,1478606638
6978369,1478539872
6978377,1478525592
6978378,1478265488
6978379,1478591928
6978385,1478547200
6978392,1478638550
6978395,1478527938
6978398,1478601996
6978400,1478639152
6978401,1478639774
6978406,1478576346
6978408,1478583378
6978418,1478633958
6978420,1478571532
6978423,1478482732
6978429,1478549398
6978433,1478607538
6978434,1478554872
6978435,1478541154
6978437,1478264252
6978439,1478255526
6978441,1478633112
6978443,1478589444
6978446,1478255912
6978450,1478617746
6978453,1478556124
6978457,1478585538
6978462,1478622036
6978465,1478626164
6978468,1478530350
6978469,1478538088
6978470,1478587558
6978472,1479779204
6978474,1478521854
6978480,1478579614
6978484,1478519732
6978495,1478557202
6978498,1478550522
6978504,1478256516
6978506,1478590278
6978509,1478621304
6978510,1478568644
6978516,1478269220
6978521,1478591166
6978524,1478574724
6978525,1478600360
6978527,1478587188
6978528,1478263886
6978530,1478264950
6978546,1478574734
6978549,1478265064
6978553,1478259042
6978554,1478540728
6978555,1478587008
6978557,1478569618
6978558,1478568430
6978562,1478540772
6978563,1478542200
6978567,1478541140
6978568,1478280940
6978570,1478537036
6978571,1478632294
6978575,1478546308
6978577,1478628634
6978579,1478548366
6978580,1478552760
6978585,1478254462
6978586,1478261628
6978588,1478569980
6978590,1478282136
6978591,1478567484
6978592,1478275560
6978593,1478631624
6978594,1478598008
6978599,1478606340
6978604,1478254582
6978607,1478280198
6978615,1478534916
6978624,1478561180
6978625,1478592474
6978626,1478593998
6978630,1478570546
6978635,1478278768
6978637,1478575688
6978638,1478272030
6978640,1478255396
6978649,1478254436
6978651,1478552606
6978654,1478571564
6978655,1478581926
6978658,1478255544
6978661,1478519928
6978662,1478260338
6978663,1478567630
6978669,1478542616
6978671,1478255576
6978672,1478546834
6978674,1478635508
6978680,1478272330
6978681,1478251914
6978683,1478579184
6978685,1478639702
6978688,1478636894
6978689,1478256908
6978694,1478571940
6978696,1478588074
6978698,1478266920
6978699,1478262338
6978700,1478615226
6978703,1478274870
6978710,1478275420
6978718,1478629734
6978720,1478639538
6978721,1478570114
6978731,1478622676
6978735,1478550256
6978744,1478256482
6978747,1478257716
6978749,1478537978
6978755,1478552230
6978760,1478593816
6978762,1478631222
6978764,1478274742
6978767,1478623528
6978769,1478569866
6978781,1478556594
6978782,1478541062
6978783,1478573290
6978787,1478253422
6978788,1478541964
6978794,1478569298
6978800,1478296816
6978801,1478585782
6978802,1478599516
6978805,1478533336
6978807,1478568622
6978810,1478276518
6978811,1478529616
6978813,1478573742
6978815,1478280410
6978817,1478590346
6978826,1478541838
6978835,1478638514
6978837,1478587918
6978839,1479779216
6978843,1478252206
6978844,1478264100
6978846,1478592764
6978851,1478274784
6978852,1478531980
6978859,1478589492
6978861,1478634360
6978863,1478253976
6978866,1478628396
6978868,1478527836
6978869,1478565356
6978870,1478535462
6978876,1478536570
6978877,1478554962
6978882,1478281428
6978884,1478594422
6978893,1478520372
6978897,1478626472
6978898,1478274290
6978899,1478624974
6978901,1478534290
6978908,1478625876
6978911,1478629536
6978912,1478522124
6978919,1478608250
6978921,1478543562
6978922,1478602792
6978926,1478254488
6978931,1478636224
6978932,1478274020
6978937,1478591296
6978938,1478254390
6978940,1478624616
6978949,1478545714
6978954,1478631328
6978956,1478608516
6978963,1478548006
6978968,1478585534
6978969,1478517532
6978970,1478538284
6978973,1478532900
6978975,1478527510
6978977,1478592254
6978978,1478585598
6978981,1478529384
6978983,1478527684
6978986,1478531300
6978987,1478565424
6978990,1478264394
6978991,1478557224
6978992,1478545016
6978993,1478550164
6978996,1478576502
6978998,1478597334
6979000,1478545796
6979010,1478530120
6979014,1478624006
6979015,1478622960
6979017,1478597764
6979021,1478586542
6979023,1478569832
6979025,1478594204
6979026,1479779222
6979030,1479779218
6979036,1478583154
6979039,1478553156
6979042,1479779218
6979043,1479779190
6979053,1478586440
6979062,1478526816
6979064,1479779208
6979065,1478619074
6979079,1478275248
6979083,1478567428
6979084,1478619900
6979086,1478591626
6979089,1478277630
6979090,1478592216
6979095,1478268994
6979096,1478515950
6979100,1478553102
6979102,1478580160
6979109,1478593126
6979111,1479779190
6979113,1478637948
6979124,1478274150
6979130,1478568032
6979132,1478274072
6979133,1478541634
6979136,1478616298
6979140,1478605926
6979144,1479779194
6979145,1478579340
6979154,1478591524
6979167,1478254212
6979171,1478626960
6979175,1478559174
6979179,1478259924
6979180,1478591790
6979181,1478259048
6979185,1478529052
6979187,1478628378
6979189,1478623354
6979192,1478531584
6979196,1478588448
6979204,1478568438
6979208,1478560494
6979213,1478523856
6979215,1478524684
6979220,1478639950
6979221,1478518016
6979235,1479779204
6979236,1478573434
6979239,1478534930
6979262,1478546036
6979263,1478536796
6979265,1478599282
6979268,1478587058
6979273,1478539508
6979279,1478572260
6979280,1478601640
6979291,1478609052
6979298,1478531254
6979307,1478517312
6979311,1478464534
6979316,1478550120
6979319,1478636938
6979323,1478570184
6979324,1478534240
6979325,1478544214
6979328,1478395258
6979329,1478554930
6979331,1478266682
6979332,1478566412
6979334,1478568504
6979335,1478574182
6979338,1478619666
6979341,1478561926
6979348,1478280770
6979350,1478569078
6979354,1478554058
6979355,1478258532
6979356,1478622494
6979358,1478614950
6979361,1478571460
6979364,1478263736
6979366,1478551874
6979368,1478594262
6979376,1478275992
6979381,1478252512
6979382,1478555452
6979393,1478573452
6979401,1478601528
6979402,1479779194
6979409,1478636480
6979413,1478270856
6979415,1478527976
6979418,1478493692
6979420,1478543338
6979423,1478629708
6979430,1478584528
6979432,1478561404
6979433,1478617306
6979434,1478266144
6979436,1479779192
6979438,1478255928
6979442,1478532054
6979443,1478536954
6979444,1478601228
6979446,1478635142
6979449,1478575352
6979450,1478274846
6979459,1478593024
6979460,1478630046
6979466,1478522678
6979470,1478589130
6979471,1478631618
6979473,1478265024
6979474,1478584712
6979475,1478528078
6979476,1478563890
6979483,1478522240
6979492,1478587994
6979497,1479779222
6979500,1478553460
6979502,1478541134
6979503,1478617040
6979504,1478579402
6979506,1478633598
6979509,1478560166
6979512,1478599108
6979513,1478599402
6979514,1478279138
6979515,1478617712
6979516,1478628458
6979517,1478528458
6979519,1478568406
6979522,1478527754
6979526,1478252738
6979527,1478603094
6979537,1478640176
6979539,1478263226
6979541,1478277760
6979542,1478566176
6979545,1478589948
6979551,1478568724
6979553,1478577950
6979554,1478625926
6979556,1479779204
6979558,1478635804
6979561,1478604246
6979564,1478516532
6979568,1478263622
6979570,1478261082
6979572,1478583030
6979573,1478540178
6979578,1478275168
6979581,1478563020
6979587,1478271174
6979591,1478598088
6979601,1478276436
6979605,1479779204
6979606,1479779202
6979609,1478533856
6979610,1478557818
6979613,1478264778
6979614,1478270688
6979615,1478622188
6979621,1478631016
6979625,1478632386
6979631,1478563990
6979632,1478598990
6979637,1478608604
6979645,1478449950
6979647,1478269334
6979650,1478572064
6979651,1478542748
6979652,1478586234
6979654,1478273048
6979657,1479779220
6979658,1478531500
6979663,1478561700
6979666,1478258696
6979667,1478558398
6979672,1478551684
6979675,1478574384
6979676,1478315058
6979678,1478267372
6979682,1478525114
6979685,1478591512
6979686,1478596206
6979690,1478528270
6979693,1478561102
6979695,1478550452
6979703,1478576808
6979705,1478562042
6979708,1478528802
6979714,1478553734
6979716,1478637522
6979721,1478558578
6979723,1478589384
6979724,1478620306
6979725,1478628088
6979727,1478318698
6979731,1478574718
6979734,1478625930
6979735,1478594274
6979739,1478639956
6979740,1478545354
6979741,1478296822
6979742,1478600428
6979744,1478275088
6979745,1478266950
6979746,1478595788
6979750,1478516232
6979751,1478580838
6979754,1478519228
6979756,1478282334
6979758,1478572408
6979759,1478578896
6979764,1478296752
6979766,1478559878
6979768,1478625798
6979770,1478542782
6979785,1478583252
6979787,1478573866
6979790,1478608360
6979792,1478551076
6979793,1479779192
6979796,1478639164
6979799,1478620976
6979801,1478616274
6979803,1478587214
6979807,1478525520
6979811,1478270658
6979817,1478517968
6979818,1478581340
6979820,1478530596
6979821,1478628894
6979822,1478554532
6979824,1478267332
6979827,1478558256
6979836,1478586366
6979837,1478279408
6979838,1478636044
6979839,1478618018
6979846,1478608564
6979847,1478273670
6979849,1478257442
6979852,1478624852
6979853,1478270138
6979860,1478553380
6979862,1478519536
6979871,1479779204
6979872,1478582046
6979873,1478619924
6979878,1478581164
6979881,1478282102
6979882,1478622480
6979884,1478526404
6979889,1478547952
6979891,1479779220
6979892,1478541534
6979896,1478262862
6979902,1478263816
6979905,1478601612
6979910,1479779206
6979911,1478597820
6979922,1478527450
6979925,1478279806
6979935,1478531262
6979939,1478596242
6979941,1478578432
6979942,1478273050
6979945,1478546804
6979947,1478637694
6979949,1478270512
6979950,1478550216
6979953,1478275188
6979959,1478635300
